253,,,AVERAGE,STDEV
87,,,462.8984375,1103.442079
66,,,,
25,,,,
26,,,,
16,,,,
28,,,,
30,,,,
37,,,,
39,,,,
62,,,,
92,,,,
119,,,,
151,,,,
178,,,,
207,,,,
255,,,,
302,,,,
369,,,,
438,,,,
464,,,,
642,,,,
751,,,,
888,,,,
957,,,,
1045,,,,
1197,,,,
1295,,,,
1434,,,,
1608,,,,
1752,,,,
1915,,,,
2012,,,,
2320,,,,
2563,,,,
2727,,,,
3165,,,,
3313,,,,
3477,,,,
3865,,,,
3851,,,,
4210,,,,
4165,,,,
4320,,,,
4479,,,,
4531,,,,
4426,,,,
4347,,,,
4279,,,,
4096,,,,
4015,,,,
3757,,,,
3581,,,,
3255,,,,
2947,,,,
2802,,,,
2537,,,,
2066,,,,
1800,,,,
1528,,,,
1305,,,,
1127,,,,
910,,,,
766,,,,
658,,,,
468,,,,
409,,,,
354,,,,
263,,,,
217,,,,
163,,,,
118,,,,
82,,,,
95,,,,
72,,,,
44,,,,
45,,,,
24,,,,
24,,,,
19,,,,
13,,,,
16,,,,
13,,,,
9,,,,
14,,,,
14,,,,
9,,,,
9,,,,
3,,,,
2,,,,
7,,,,
5,,,,
3,,,,
5,,,,
3,,,,
2,,,,
3,,,,
0,,,,
2,,,,
3,,,,
1,,,,
2,,,,
2,,,,
1,,,,
3,,,,
2,,,,
2,,,,
1,,,,
0,,,,
0,,,,
1,,,,
0,,,,
0,,,,
0,,,,
1,,,,
1,,,,
0,,,,
1,,,,
2,,,,
1,,,,
0,,,,
2,,,,
0,,,,
0,,,,
1,,,,
0,,,,
0,,,,
1,,,,
2,,,,
2,,,,
0,,,,
3,,,,
1,,,,
0,,,,
1,,,,
1,,,,
1,,,,
1,,,,
2,,,,
2,,,,
0,,,,
0,,,,
0,,,,
1,,,,
0,,,,
0,,,,
0,,,,
0,,,,
0,,,,
0,,,,
0,,,,
0,,,,
0,,,,
0,,,,
0,,,,
0,,,,
0,,,,
0,,,,
0,,,,
0,,,,
0,,,,
0,,,,
0,,,,
0,,,,
0,,,,
0,,,,
0,,,,
0,,,,
0,,,,
0,,,,
0,,,,
0,,,,
0,,,,
0,,,,
0,,,,
0,,,,
0,,,,
0,,,,
0,,,,
0,,,,
0,,,,
0,,,,
0,,,,
0,,,,
0,,,,
0,,,,
0,,,,
0,,,,
0,,,,
0,,,,
0,,,,
0,,,,
0,,,,
0,,,,
0,,,,
0,,,,
0,,,,
0,,,,
0,,,,
0,,,,
0,,,,
0,,,,
0,,,,
0,,,,
0,,,,
0,,,,
0,,,,
0,,,,
0,,,,
0,,,,
0,,,,
0,,,,
0,,,,
0,,,,
0,,,,
0,,,,
0,,,,
0,,,,
0,,,,
0,,,,
0,,,,
0,,,,
0,,,,
0,,,,
0,,,,
0,,,,
0,,,,
0,,,,
0,,,,
0,,,,
0,,,,
0,,,,
0,,,,
0,,,,
0,,,,
0,,,,
0,,,,
0,,,,
0,,,,
0,,,,
0,,,,
0,,,,
0,,,,
0,,,,
0,,,,
0,,,,
0,,,,
0,,,,
0,,,,
0,,,,
0,,,,
0,,,,
0,,,,
0,,,,
0,,,,
0,,,,
